id,number,title,created_at,updated_at,closed_at,state,comments_count,labels,user_login,is_pull_request,body_length,html_url
592464391,5410,Remove shebang from nonexecutable script,2020-04-02T08:50:39Z,2022-02-26T15:00:31Z,2021-11-28T14:32:29Z,closed,0,,hrnciar,True,565,https://github.com/psf/requests/pull/5410
592523068,5411,Incorrect cookie handling: third level domain incorrectly uses second level domain cookies,2020-04-02T10:27:12Z,2020-05-14T08:44:28Z,,open,1,,dvorapa,False,4145,https://github.com/psf/requests/issues/5411
593519559,5412,Expecting property name enclosed in double quotes,2020-04-03T17:03:09Z,2021-12-25T23:00:34Z,2020-04-10T18:43:44Z,closed,9,"Question/Not a bug,Propose Close",jeffreyscottgraham,False,1023,https://github.com/psf/requests/issues/5412
594539672,5413,Add text_with_headers to Response model,2020-04-05T16:22:25Z,2021-08-29T00:06:54Z,2020-05-09T05:11:01Z,closed,1,,JonPizza,True,225,https://github.com/psf/requests/pull/5413
594552691,5414,Raise InvalidUrl if host starts with '.' character.,2020-04-05T16:52:04Z,2022-03-29T08:05:38Z,2021-12-29T01:39:37Z,closed,0,,mondeja,True,246,https://github.com/psf/requests/pull/5414
595860962,5415,Specifying number of retries in requests.get,2020-04-07T13:17:56Z,2021-09-01T00:11:30Z,2020-04-10T18:43:01Z,closed,4,,ndvbd,False,60,https://github.com/psf/requests/issues/5415
596240232,5416,Add a Pull request template,2020-04-08T01:06:05Z,2021-09-01T00:11:24Z,2020-04-30T16:12:18Z,closed,1,,to09,False,112,https://github.com/psf/requests/issues/5416
596550777,5417,Downloading corrupted files with Python,2020-04-08T12:46:07Z,2021-09-01T00:11:31Z,2020-04-10T18:37:55Z,closed,1,,Pablo-Marina,False,770,https://github.com/psf/requests/issues/5417
598024924,5418,Remove extraneous paramater from doctring for put() method,2020-04-10T18:21:51Z,2021-08-29T00:06:57Z,2020-04-10T18:52:20Z,closed,2,,gregpoulos,True,74,https://github.com/psf/requests/pull/5418
598354716,5419,"""Authorization"" header is rewritten for HTTP Basic Auth, even when it is explicitly set in the headers kwarg",2020-04-11T21:28:37Z,2021-09-01T00:11:29Z,2020-04-12T15:49:05Z,closed,3,,terminalmage,False,1750,https://github.com/psf/requests/issues/5419
598384959,5420,json parameter should transform booleans,2020-04-12T01:15:38Z,2021-09-01T00:11:29Z,2020-04-13T23:13:55Z,closed,4,,ghost,False,725,https://github.com/psf/requests/issues/5420
598734110,5421,How can I use sendfile?,2020-04-13T07:49:52Z,2021-09-01T00:11:24Z,2020-04-30T16:03:16Z,closed,2,,ImSingee,False,227,https://github.com/psf/requests/issues/5421
599413579,5422,Usage of SourceAddressAdapter to create multiple source ip,2020-04-14T09:06:44Z,2021-09-01T00:11:29Z,2020-04-14T13:12:47Z,closed,2,,kaushik853,False,1060,https://github.com/psf/requests/issues/5422
599509923,5423,HTTPS under Jython 2.7.2 failes,2020-04-14T11:45:47Z,2021-09-01T00:11:28Z,2020-04-14T15:49:12Z,closed,5,,lukicsl,False,1651,https://github.com/psf/requests/issues/5423
599780380,5424,WIP: Allow use of system CA certs,2020-04-14T18:41:02Z,2021-08-29T00:06:57Z,2020-04-15T21:49:40Z,closed,5,,jflemer-ndp,True,141,https://github.com/psf/requests/pull/5424
600500899,5425,Requests does not terminate sending data if a response is received,2020-04-15T18:26:23Z,2021-09-01T00:11:27Z,2020-04-16T17:56:34Z,closed,4,,crabtreej,False,3833,https://github.com/psf/requests/issues/5425
600933308,5426,word correction,2020-04-16T10:35:24Z,2021-08-29T00:06:56Z,2020-04-30T15:51:52Z,closed,3,,cciprian5,True,0,https://github.com/psf/requests/pull/5426
602242935,5427,Cannot download files larger than 124MB,2020-04-17T21:26:53Z,2021-08-31T00:07:01Z,2020-05-12T17:00:24Z,closed,9,,stefanos-poriazis,False,1025,https://github.com/psf/requests/issues/5427
602436746,5428,"Received response with content-encoding: gzip, but failed to decode it.",2020-04-18T11:19:28Z,2021-09-01T00:11:23Z,2020-04-30T15:59:15Z,closed,4,,petasis,False,1302,https://github.com/psf/requests/issues/5428
602573158,5429,Not able to import requests ,2020-04-18T23:15:23Z,2021-09-01T00:11:25Z,2020-04-30T15:57:57Z,closed,1,,DutchviewSumit,False,359,https://github.com/psf/requests/issues/5429
602744441,5430,"A `ConnectionError` (""Read timed out."") is raised instead of `ReadTimeout`, when using `timeout` keyword argument of `Session.get()`",2020-04-19T15:29:31Z,2024-08-29T10:13:59Z,,open,11,,nlykkei,False,7403,https://github.com/psf/requests/issues/5430
602771602,5431,"Add more details in error reponse of ""Bad Request""",2020-04-19T17:18:37Z,2021-08-29T00:06:56Z,2020-04-30T15:49:01Z,closed,3,,bitsapien,True,285,https://github.com/psf/requests/pull/5431
603610585,5432,Timeout exception not being raised,2020-04-21T00:01:17Z,2021-09-01T00:11:27Z,2020-04-21T01:32:12Z,closed,2,,alexbode,False,1926,https://github.com/psf/requests/issues/5432
604190015,5433,"Requests library can hang indefinitely on windows, even if a timeout is set",2020-04-21T18:23:32Z,2021-09-01T00:11:27Z,2020-04-22T01:55:42Z,closed,2,,earonesty,False,2493,https://github.com/psf/requests/issues/5433
604768818,5434,Warn user once about missing timeouts,2020-04-22T13:43:00Z,2023-05-12T00:03:08Z,2022-05-11T01:01:58Z,closed,4,,earonesty,True,168,https://github.com/psf/requests/pull/5434
605677935,5435,QUES: Default port for Dockerfile,2020-04-23T16:33:04Z,2021-09-01T00:11:25Z,2020-04-30T15:57:33Z,closed,3,,daddydrac,False,81,https://github.com/psf/requests/issues/5435
606483070,5436,"Add response.future_requests_uri, deprecate response.is_permanent_redirect",2020-04-24T17:50:35Z,2026-01-06T10:29:20Z,,open,8,Documentation,SoniEx2,False,367,https://github.com/psf/requests/issues/5436
606835338,5437,docs: make danger of verify=False clearer,2020-04-25T19:07:50Z,2021-08-28T00:06:23Z,2020-08-17T02:31:06Z,closed,2,,elithrar,True,932,https://github.com/psf/requests/pull/5437
606939270,5438,Unexpected Prepared Request behavior,2020-04-26T06:59:29Z,2021-09-01T00:11:21Z,2020-05-08T14:55:04Z,closed,5,,chanyshv,False,1595,https://github.com/psf/requests/issues/5438
606952999,5439,should the shebang be removed?,2020-04-26T08:20:31Z,2021-09-01T00:11:26Z,2020-04-26T08:32:21Z,closed,1,,sandy-lcq,False,241,https://github.com/psf/requests/issues/5439
607016357,5440,fix failed testcase in test_requests,2020-04-26T13:46:47Z,2021-08-29T00:06:55Z,2020-05-09T04:52:02Z,closed,1,,sgy123456,True,468,https://github.com/psf/requests/pull/5440
607860646,5441,Strip double-quotes on proxy environment variables and add test (issue #4613),2020-04-27T21:19:20Z,2022-01-03T15:27:10Z,,open,0,,bluebird75,True,223,https://github.com/psf/requests/pull/5441
608105258,5442,How to access token based API using requests in python?,2020-04-28T07:55:30Z,2021-09-01T00:11:25Z,2020-04-30T15:53:00Z,closed,3,,vvksahoo,False,595,https://github.com/psf/requests/issues/5442
610027008,5443,Don't use pyOpenSSL unless no SNI is detected,2020-04-30T13:57:50Z,2021-08-28T00:06:28Z,2020-05-01T23:33:52Z,closed,18,,sethmlarson,True,783,https://github.com/psf/requests/pull/5443
610673102,5444,requests.get() with both a query string in URL and params defined does not adhere to HTML5 specifications for form interaction,2020-05-01T09:57:47Z,2021-09-01T00:11:21Z,2020-05-08T14:49:17Z,closed,4,,snorpdorp,False,3302,https://github.com/psf/requests/issues/5444
611401340,5445,utf-8 page wrongly detected as ISO-8859-1,2020-05-03T12:21:41Z,2021-08-30T00:06:23Z,2020-07-21T06:06:03Z,closed,2,,klartext,False,1390,https://github.com/psf/requests/issues/5445
612397162,5446,Modified file content after upload,2020-05-05T07:30:16Z,2021-09-01T00:11:22Z,2020-05-08T04:36:36Z,closed,3,,ssy-lehmann,False,1338,https://github.com/psf/requests/issues/5446
612483449,5447,How to set an effective useragent for Session?,2020-05-05T10:02:24Z,2021-08-31T00:06:48Z,2020-06-17T20:21:02Z,closed,3,,raisoon,False,549,https://github.com/psf/requests/issues/5447
613383513,5448,urllib3.exceptions.ProxySchemeUnknown: Not supported proxy scheme None,2020-05-06T14:52:45Z,2021-09-01T00:11:22Z,2020-05-06T22:41:58Z,closed,4,,RabbitTail-JP,False,0,https://github.com/psf/requests/issues/5448
614907671,5449,How to propagate cookie policies through posts?,2020-05-08T18:29:00Z,2020-05-11T14:25:09Z,,open,5,,karres-illinois,False,2732,https://github.com/psf/requests/issues/5449
615249244,5450,timeout 2x as long as parameter,2020-05-09T19:58:06Z,2021-09-01T00:11:20Z,2020-05-10T14:51:52Z,closed,9,,minusf,False,1102,https://github.com/psf/requests/issues/5450
615260969,5451,Update supported python version in doc,2020-05-09T21:12:38Z,2021-08-28T00:06:15Z,2020-11-17T01:49:54Z,closed,1,,jacty,True,82,https://github.com/psf/requests/pull/5451
615306209,5452,add a dot in end of doc,2020-05-10T03:16:48Z,2022-02-26T15:00:32Z,2021-11-28T14:11:45Z,closed,1,,bestgopher,True,10,https://github.com/psf/requests/pull/5452
616485897,5453,Update Travis syntax,2020-05-12T09:01:04Z,2021-08-28T00:06:30Z,2020-05-14T17:37:05Z,closed,3,,edumco,True,384,https://github.com/psf/requests/pull/5453
617006435,5454,doc: Include rmax github username,2020-05-12T22:33:05Z,2021-11-26T05:00:36Z,2021-08-28T04:23:46Z,closed,0,,rmax,True,0,https://github.com/psf/requests/pull/5454
617307432,5455,please support HTTP/2 and  HTTP/3,2020-05-13T09:49:04Z,2021-08-31T00:07:00Z,2020-05-13T18:05:43Z,closed,1,,hktalent,False,33,https://github.com/psf/requests/issues/5455
617424468,5456,ValueError: Timeout value connect was Timeout,2020-05-13T12:54:47Z,2021-08-31T00:06:59Z,2020-05-14T13:34:05Z,closed,2,,sithara,False,6322,https://github.com/psf/requests/issues/5456
617592048,5457,Possible bug or incorrect usage (on my end),2020-05-13T16:34:19Z,2021-08-31T00:06:50Z,2020-06-15T14:56:34Z,closed,5,,liquidoshin,False,1599,https://github.com/psf/requests/issues/5457
617604293,5458,All requests to www.scoutbook.com result in 404s,2020-05-13T16:53:08Z,2021-08-31T00:07:00Z,2020-05-13T18:02:44Z,closed,2,,thatcomputerguy0101,False,2860,https://github.com/psf/requests/issues/5458
618941243,5459,"Revert PR 1440, do not modify cookie value",2020-05-15T12:45:27Z,2021-08-28T00:06:25Z,2020-07-21T06:29:19Z,closed,2,,yanxurui,True,109,https://github.com/psf/requests/pull/5459
619681679,5460,Make content-type be multi-part without being given files,2020-05-17T11:47:05Z,2021-08-31T00:06:59Z,2020-05-17T12:49:46Z,closed,12,,dasyad00,False,228,https://github.com/psf/requests/issues/5460
619752546,5461,Treat invalid percent encoding consistently,2020-05-17T17:02:35Z,2020-05-21T17:01:48Z,,open,10,,openandclose,False,484,https://github.com/psf/requests/issues/5461
620276105,5462,Python Requests normalizes the URL,2020-05-18T14:54:33Z,2021-08-31T00:06:57Z,2020-05-20T16:31:15Z,closed,2,,hopkinskong,False,1322,https://github.com/psf/requests/issues/5462
620984402,5463,response header has encoding error,2020-05-19T13:37:23Z,2021-08-31T00:06:58Z,2020-05-20T05:22:54Z,closed,1,,MineEric64,False,2041,https://github.com/psf/requests/issues/5463
621354329,5464,Allow semicolon in the href of Link header,2020-05-19T23:41:45Z,2022-01-03T15:26:44Z,,open,1,,ibnesayeed,True,709,https://github.com/psf/requests/pull/5464
622014991,5465,Handle space-separated values in NO_PROXY,2020-05-20T19:01:12Z,2021-08-27T00:08:53Z,2021-01-04T23:47:23Z,closed,6,,michael-o,True,119,https://github.com/psf/requests/pull/5465
622074757,5466,`.json()` degrades `stream=True`,2020-05-20T20:48:01Z,2021-08-28T00:06:01Z,2020-12-22T13:39:41Z,closed,2,,reinderien,False,1272,https://github.com/psf/requests/issues/5466
622152527,5467,Stale requests2 package on pypi,2020-05-20T23:48:15Z,2021-08-30T00:06:23Z,2020-07-21T06:02:47Z,closed,6,,ccope,False,810,https://github.com/psf/requests/issues/5467
622508933,5468,Fix typo in README,2020-05-21T13:44:07Z,2021-08-28T00:06:29Z,2020-06-15T15:23:17Z,closed,0,,kkirsche,True,53,https://github.com/psf/requests/pull/5468
622730139,5469,Does `Response.content` decode the unicode character in JSON implictly?,2020-05-21T19:29:42Z,2021-08-31T00:06:56Z,2020-05-21T20:37:24Z,closed,2,,Phi-Li,False,522,https://github.com/psf/requests/issues/5469
623616111,5470,"for non-english response, may add apparent_text for convenient",2020-05-23T09:11:18Z,2021-08-30T00:06:24Z,2020-07-21T06:01:01Z,closed,5,,NewUserHa,False,220,https://github.com/psf/requests/issues/5470
623634261,5471,about session?,2020-05-23T10:57:54Z,2021-08-31T00:06:49Z,2020-06-17T20:18:30Z,closed,3,,sjm1992st,False,320,https://github.com/psf/requests/issues/5471
623660010,5472,Problem with python3.6,2020-05-23T13:23:00Z,2021-08-31T00:06:56Z,2020-05-23T13:32:45Z,closed,1,,FathiHamed,False,255,https://github.com/psf/requests/issues/5472
624474328,5473,Make chardet encoding auto-detect run once,2020-05-25T20:32:35Z,2021-08-27T00:08:46Z,2021-02-20T14:48:20Z,closed,5,,tomer70,True,817,https://github.com/psf/requests/pull/5473
625758756,5474,Malformed URL leads to unexpected UnicodeError,2020-05-27T14:43:26Z,2021-08-31T00:06:50Z,2020-06-15T14:49:40Z,closed,6,,musically-ut,False,7036,https://github.com/psf/requests/issues/5474
626950934,5475,Google App Engine,2020-05-29T02:23:52Z,2021-08-28T00:06:28Z,2020-06-17T20:09:35Z,closed,1,,KartikChugh,True,0,https://github.com/psf/requests/pull/5475
627300152,5476,urllib3.exceptions.LocationParseError: Failed to parse,2020-05-29T14:11:30Z,2021-08-31T00:06:43Z,2020-06-11T16:21:23Z,closed,2,,nickwebha,False,2560,https://github.com/psf/requests/issues/5476
627575380,5477,Drop monkeypatching with pyopenssl,2020-05-29T22:19:22Z,2021-08-28T00:06:29Z,2020-06-15T15:11:07Z,closed,2,,WhyNotHugo,True,276,https://github.com/psf/requests/pull/5477
630172597,5478,Implicit JSON Content-Type is missing charset,2020-06-03T17:11:15Z,2021-08-31T00:06:54Z,2020-06-03T19:03:03Z,closed,5,,reinderien,False,1333,https://github.com/psf/requests/issues/5478
630807796,5479,module 'requests' has no attribute 'settings',2020-06-04T13:12:26Z,2021-01-20T19:57:28Z,2020-06-05T15:38:48Z,closed,5,,OscarVanL,False,1338,https://github.com/psf/requests/issues/5479
632219289,5480,Using range method to check status code,2020-06-06T05:23:35Z,2021-08-28T00:06:27Z,2020-06-15T15:06:41Z,closed,3,,nikolasvargas,True,13,https://github.com/psf/requests/pull/5480
633604612,5481,Replace deprecated `setup.py test` with tox entry point,2020-06-07T17:35:17Z,2021-12-18T14:00:18Z,2021-09-19T13:43:56Z,closed,0,"Planned,Breaking API Change",jdufresne,True,678,https://github.com/psf/requests/pull/5481
634282483,5482,response.status_code==200 when Bean is not found and status=404,2020-06-08T07:21:26Z,2021-08-31T00:06:53Z,2020-06-11T07:45:03Z,closed,4,,ovierlinck,False,3047,https://github.com/psf/requests/issues/5482
634524019,5483,"One server fails ping -Max retries exceeded with url: /wsman (Caused by SSLError(SSLError(\""bad handshake: SysCallError(104, 'ECONNRESET')",2020-06-08T11:22:58Z,2021-08-31T00:06:50Z,2020-06-15T14:48:53Z,closed,5,,ruttrow,False,970,https://github.com/psf/requests/issues/5483
634700106,5484,"""407 Proxy Authentication Required"" although it was provided in the request",2020-06-08T15:02:33Z,2021-08-31T00:06:51Z,2020-06-15T14:48:17Z,closed,3,,raffaem,False,958,https://github.com/psf/requests/issues/5484
635379859,5485,Newly created Response object fails on boolean test,2020-06-09T12:17:47Z,2021-08-31T00:06:49Z,2020-06-15T15:03:10Z,closed,2,,rtatishvili,False,1872,https://github.com/psf/requests/issues/5485
636196928,5486,Allow for autodection of encoding for scalar values,2020-06-10T12:15:13Z,2022-01-03T15:26:36Z,,open,0,,blenq,True,649,https://github.com/psf/requests/pull/5486
636938063,5487,"I need execute : curl -d ""a=A&b=B&c=C1,C2"",what should i do if use requests?",2020-06-11T11:28:21Z,2021-08-31T00:06:51Z,2020-06-15T14:48:05Z,closed,1,,Hanfee,False,116,https://github.com/psf/requests/issues/5487
637020419,5488,Allow further configuration of HTTPAdapter's PoolManager by passing pool_kwargs dict,2020-06-11T13:34:20Z,2021-08-28T00:06:26Z,2020-07-21T06:18:59Z,closed,2,,dtheodor,True,802,https://github.com/psf/requests/pull/5488
637324721,5489,When redirected request header dictionary contains previous value of cookie ,2020-06-11T21:17:32Z,2021-08-31T00:06:52Z,2020-06-12T12:09:15Z,closed,6,,asifmallik,False,1705,https://github.com/psf/requests/issues/5489
637670824,5490,Open a stream from POST request,2020-06-12T11:00:28Z,2021-08-31T00:06:52Z,2020-06-15T14:47:56Z,closed,1,,andreafresa,False,314,https://github.com/psf/requests/issues/5490
638164915,5491,Prefer Transfer-Encoding=chunked even if both Transfer-Encoding and Content-Length are set,2020-06-13T13:46:25Z,2021-08-28T00:06:20Z,2020-09-16T00:38:51Z,closed,2,,ikalnytskyi,True,691,https://github.com/psf/requests/pull/5491
638727503,5492,Remove what appears to be an un-needed call to self.resolve_redirects when not following redirects as part of creating a request's history.,2020-06-15T10:15:28Z,2021-08-28T00:06:30Z,2020-06-15T14:44:38Z,closed,3,,dbaxa,True,0,https://github.com/psf/requests/pull/5492
638736030,5493,Instacrack termux bruteforce ,2020-06-15T10:27:04Z,2021-08-31T00:06:52Z,2020-06-15T14:47:46Z,closed,5,,gehanshanaka,False,282,https://github.com/psf/requests/issues/5493
638884478,5494,POST request to a http:// which receives a HTTP 301 response redirecting to https:// is retried as GET instead,2020-06-15T14:08:52Z,2021-08-30T00:06:24Z,2020-07-21T05:55:04Z,closed,5,,sanderland,False,2190,https://github.com/psf/requests/issues/5494
639013166,5495,Update number of dependents on requests,2020-06-15T17:19:00Z,2021-08-28T00:06:29Z,2020-06-15T19:56:08Z,closed,0,,bharatr21,True,51,https://github.com/psf/requests/pull/5495
639569876,5496,Avoid an unnecessary computation of the length of data for non-stream requests (which determine content-length based upon body content).,2020-06-16T10:55:28Z,2021-08-28T00:06:28Z,2020-06-17T15:21:38Z,closed,6,,dbaxa,True,0,https://github.com/psf/requests/pull/5496
639576052,5497,Call url.lower() once inside get_adapter,2020-06-16T11:05:54Z,2021-09-09T05:36:16Z,2020-06-16T20:16:41Z,closed,3,,dbaxa,True,0,https://github.com/psf/requests/pull/5497
639579432,5498,Avoid unnecessary data collection conversion by making use of urllib3's HTTPHeaderDict for request headers,2020-06-16T11:11:34Z,2021-02-05T02:38:53Z,,open,5,,dbaxa,False,576,https://github.com/psf/requests/issues/5498
640256210,5499,"Allow TLS version used, to be discovered",2020-06-17T08:42:09Z,2021-08-30T00:06:25Z,2020-07-21T05:53:08Z,closed,3,,MikeWhittakerRyff,False,256,https://github.com/psf/requests/issues/5499
640541934,5500,v2.24.0,2020-06-17T15:35:50Z,2021-08-28T00:06:17Z,2020-06-17T15:50:26Z,closed,1,,nateprewitt,True,517,https://github.com/psf/requests/pull/5500
640688924,5501,Fix misformatted project description in PyPI for version 2.24.0,2020-06-17T19:31:13Z,2021-08-28T00:06:08Z,2020-11-17T00:10:14Z,closed,6,,impredicative,False,206,https://github.com/psf/requests/issues/5501
640735117,5502,2.24.0 requests and boto3 appear to be incompatible,2020-06-17T20:53:09Z,2021-08-31T00:06:47Z,2020-06-18T15:42:55Z,closed,2,,jw-maynard,False,1502,https://github.com/psf/requests/issues/5502
641242223,5503,Performance: Response.content is unnecessarily slow,2020-06-18T14:13:55Z,2020-06-30T06:34:24Z,,open,3,,bmerry,False,4768,https://github.com/psf/requests/issues/5503
641438682,5504,Preparing a request body without headers throws a TypeError,2020-06-18T17:47:10Z,2021-08-31T00:06:47Z,2020-06-19T16:04:22Z,closed,7,Documentation,ollien,False,2309,https://github.com/psf/requests/issues/5504
641652916,5505,Clarify that PreparedRequests should not be manually created,2020-06-19T02:08:33Z,2021-08-28T00:06:27Z,2020-06-19T16:04:22Z,closed,0,,ollien,True,12,https://github.com/psf/requests/pull/5505
641653604,5506,requests HTTP2,2020-06-19T02:10:48Z,2021-08-31T00:06:46Z,2020-06-19T16:00:40Z,closed,3,,lei375809291,False,64,https://github.com/psf/requests/issues/5506
641912836,5507,"when I tried to import requests, I got the TypeError",2020-06-19T11:48:04Z,2021-08-31T00:06:46Z,2020-06-19T16:02:41Z,closed,2,,evinstar,False,2424,https://github.com/psf/requests/issues/5507
642109531,5508,Weired behaviour (sometimes) on 401 response,2020-06-19T16:57:28Z,2021-08-31T00:06:44Z,2020-06-26T19:42:44Z,closed,1,,Coronon,False,8594,https://github.com/psf/requests/issues/5508
642321812,5509,Docs: list CURL_CA_BUNDLE as supported,2020-06-20T06:40:44Z,2021-08-27T00:08:51Z,2020-07-24T04:57:31Z,closed,0,,bbodenmiller,True,158,https://github.com/psf/requests/pull/5509
642465272,5510,incremental rest api data ,2020-06-20T23:50:39Z,2021-08-31T00:06:45Z,2020-06-24T04:24:02Z,closed,1,,oguzhannkayaa,False,460,https://github.com/psf/requests/issues/5510
642948827,5511,"connection_from_url already parses and handles lower casing scheme, it also lower cases the host, for us so there is no need to perform mutations on a url when a proxy is not in use inside of HTTPAdapter.get_connection.",2020-06-22T10:25:12Z,2022-03-29T18:01:44Z,2021-12-29T17:50:00Z,closed,4,,dbaxa,True,0,https://github.com/psf/requests/pull/5511
643562441,5512,How can I send HTTP/1.0 request ?,2020-06-23T06:13:50Z,2021-08-31T00:06:45Z,2020-06-23T06:51:50Z,closed,2,,contactparthshah,False,553,https://github.com/psf/requests/issues/5512
643679180,5513,[requests.Session] lost headers when meet 301/302/307 redirect,2020-06-23T09:26:05Z,2021-08-30T00:06:25Z,2020-07-21T05:51:53Z,closed,5,,ShireCiel,False,1901,https://github.com/psf/requests/issues/5513
643752078,5514,"add handle for qop=""auth-int"" in auth.py",2020-06-23T11:13:11Z,2025-05-20T00:05:07Z,2024-05-19T19:03:40Z,closed,1,,maxmokry,True,29,https://github.com/psf/requests/pull/5514
644697353,5515,Case sensitive in the URL host,2020-06-24T15:13:42Z,2021-08-31T00:06:44Z,2020-06-24T17:25:30Z,closed,1,,EmilioFigueras,False,269,https://github.com/psf/requests/issues/5515
645151403,5516,[Question] Is there a way to get file size of downloaded(chunk) file while downloading. ,2020-06-25T04:56:11Z,2021-08-31T00:06:44Z,2020-06-25T17:37:51Z,closed,3,,DEEP7696,False,387,https://github.com/psf/requests/issues/5516
645551672,5517,Read timeout errors are converted to connection errors by adapter,2020-06-25T13:12:24Z,2021-11-05T03:00:27Z,2021-08-07T02:43:03Z,closed,2,,janheindejong,False,1058,https://github.com/psf/requests/issues/5517
645625276,5518,Cannot jump to Japanese documentation,2020-06-25T14:48:00Z,2021-11-10T07:00:20Z,2021-08-12T06:57:23Z,closed,2,,senbeiman,False,514,https://github.com/psf/requests/issues/5518
646368294,5519,Remove copyrighted media from documentation,2020-06-26T16:15:15Z,2021-08-31T00:06:43Z,2020-06-26T18:55:49Z,closed,4,,brandondube,False,267,https://github.com/psf/requests/issues/5519
646451309,5520,Removing extra documentation parameter json when undefined,2020-06-26T18:55:07Z,2021-08-28T00:06:27Z,2020-06-26T19:01:52Z,closed,4,,tuxskar,True,315,https://github.com/psf/requests/pull/5520
647601306,5521,Support for multipart/form-data boundary,2020-06-29T19:10:45Z,2025-05-20T00:05:05Z,2024-05-19T19:08:49Z,closed,4,,mavwolverine,True,120,https://github.com/psf/requests/pull/5521
647680945,5522,request.get does not return,2020-06-29T21:24:28Z,2021-08-30T00:06:21Z,2020-07-02T00:11:12Z,closed,3,,Leonardo8133,False,3092,https://github.com/psf/requests/issues/5522
647728693,5523,response.text is too slow,2020-06-29T23:12:46Z,2021-08-27T00:08:36Z,2021-02-05T01:42:27Z,closed,6,,GoddessLuBoYan,False,319,https://github.com/psf/requests/issues/5523
649872101,5524,Error when importing requests.,2020-07-02T11:55:01Z,2021-08-31T00:06:41Z,2020-07-02T18:25:26Z,closed,1,,arshadshk,False,184,https://github.com/psf/requests/issues/5524
650070920,5525,Setting encoding of UTF-8 for some websites with non-UTF-8 encoding change response.text to be gibberish,2020-07-02T16:43:26Z,2021-08-30T00:06:26Z,2020-07-21T05:44:16Z,closed,7,,advance512,False,2344,https://github.com/psf/requests/issues/5525
650303338,5526,Requests and chrome browser requests behave differently when params contains '|',2020-07-03T02:40:57Z,2021-08-30T00:06:27Z,2020-07-15T05:06:38Z,closed,1,,beruhan,False,1242,https://github.com/psf/requests/issues/5526
653288393,5527,is there a way to use a requests session with tasks e.g. celery?,2020-07-08T13:15:15Z,2021-11-26T04:00:33Z,2021-08-28T03:27:35Z,closed,2,,christopherpross,False,567,https://github.com/psf/requests/issues/5527
654551095,5528,Wrong page in Pipy,2020-07-10T06:44:05Z,2021-08-31T00:06:41Z,2020-07-10T14:31:18Z,closed,1,,carolcoral,False,230,https://github.com/psf/requests/issues/5528
654762873,5529,Avoid reading unlimited body of the redirect,2020-07-10T12:56:13Z,2021-08-30T00:06:26Z,2020-07-21T05:38:20Z,closed,2,,Sindbag,False,397,https://github.com/psf/requests/issues/5529
655071087,5530,Test test_https_warnings is not functional with pytest-httpbin 1.0,2020-07-10T22:38:13Z,2021-10-10T15:00:17Z,2021-07-12T14:44:43Z,closed,4,,hroncok,False,3603,https://github.com/psf/requests/issues/5530
655187323,5531,I get 403 from a get request,2020-07-11T11:00:07Z,2021-08-31T00:06:39Z,2020-07-15T05:04:24Z,closed,5,,UWTD,False,1029,https://github.com/psf/requests/issues/5531
655948675,5532,Erroneous response headers parsing in some cases,2020-07-13T15:37:11Z,2021-08-31T00:06:40Z,2020-07-14T07:35:27Z,closed,2,,fbparis,False,3005,https://github.com/psf/requests/issues/5532
657284108,5533,Update Python Version in Shell Example in README,2020-07-15T11:41:15Z,2021-08-28T00:06:26Z,2020-07-21T06:09:10Z,closed,2,,wyz23x2,True,88,https://github.com/psf/requests/pull/5533
657727541,5534,-,2020-07-15T23:32:58Z,2021-08-30T00:06:27Z,2020-07-15T23:34:08Z,closed,1,,zyxue,False,0,https://github.com/psf/requests/issues/5534
657810045,5535,https request via http proxy lead to hangs,2020-07-16T03:16:09Z,2021-08-30T00:06:27Z,2020-07-19T03:07:09Z,closed,0,,xiazhibin,False,523,https://github.com/psf/requests/issues/5535
660816593,5536,When stream=True iter_content(chunk_size=None) reads the input as a single big chunk,2020-07-19T12:45:58Z,2023-11-09T15:26:01Z,,open,15,,hexagonrecursion,False,1640,https://github.com/psf/requests/issues/5536
661014519,5537,Not using pyOpenSSL on GAE Flexible environment seems to cause an infinite loop,2020-07-19T19:16:20Z,2021-08-28T00:06:12Z,2020-11-10T00:15:50Z,closed,2,,the-machinist,False,2640,https://github.com/psf/requests/issues/5537
664500015,5538,Deadlock / infinite stall when using HTTPAdapter and Retry,2020-07-23T14:02:37Z,2021-08-30T00:06:22Z,2020-07-23T17:01:33Z,closed,1,,Seminko,False,1536,https://github.com/psf/requests/issues/5538
664905871,5539,PyPi website description is showing HTML,2020-07-24T04:22:24Z,2020-08-04T19:06:19Z,2020-07-24T04:25:05Z,closed,3,,LyalinDotCom,False,362,https://github.com/psf/requests/issues/5539
665135091,5540,iter_lines is still broken?,2020-07-24T12:27:57Z,2023-11-10T21:01:17Z,,open,9,,vitidev,False,876,https://github.com/psf/requests/issues/5540
667324463,5541,Making code examples in documentation more consistent with contributi…,2020-07-28T19:43:37Z,2021-10-10T19:00:51Z,2021-07-12T18:21:06Z,closed,3,,kgr7,True,14,https://github.com/psf/requests/pull/5541
667775748,5542,"Fix documentation for proxies, missing an ""s"" for https",2020-07-29T11:36:18Z,2021-08-28T00:06:24Z,2020-07-29T14:25:16Z,closed,1,,jonathan-s,True,224,https://github.com/psf/requests/pull/5542
